"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"High-resolution automated Fugl-Meyer Assessment using sensor data and regression model","R. Julianjatsono; R. Ferdiana; R. Hartanto","Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia; Department of Electrical Engineering and Information Technology, Universitas Gadjah Mada, Yogyakarta, Indonesia",2017 3rd International Conference on Science and Technology - Computer (ICST),"17 Aug 2017","2017","","","28","32","Motor function assessment is a critical component in post-stroke rehabilitation program. Fugl-Meyer Assessment (FMA) is regarded as the most comprehensive tool to describe post-stroke patient's motor function and is widely utilized. However, the FMA scoring system classifies patient's motor function within only three levels (0, 1, or 2) for each assessment item. Hence, it's difficult to observe minor improvement in patient's motor function. To address this issue, a high-resolution scoring system was proposed in this research. Six regression models were built for six upper-extremity FMA items. These models were trained using data gathered from Microsoft Kinect sensor and glove sensor. The trained models could predict FMA scores with the resolution of 14 fractional digits. The representativeness of the predicted scores was evaluated by calculating their Pearson's correlation with the actual kinematic variables. All predicted scores represent patient's motor function better than standard FMA score. In addition, the highest correlation's mean of 0.58 was found on shoulder elevation item which utilized Neural Network Regression algorithm. This algorithm also outperformed the other in most assessment items. The ability to observe the changes in patient's motor function in detail helps therapists providing more responsive treatment and could likely increase the patient's adherence toward the given treatment.","","978-1-5386-1874-5","10.1109/ICSTC.2017.8011847","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8011847","Fugl-Meyer Assessment;machine learning;regression algorithm;Kinect sensor","Elbow;Feature extraction;Data models;Cloud computing;Computational modeling;Correlation;Prediction algorithms","","18","","17","IEEE","17 Aug 2017","11-12 July 2017","11-12 July 2017","IEEE","IEEE Conferences"
"Validation of Inspection Reviews over Variable Features Set Threshold","M. Singh; G. S. Walia; A. Goswami","Department of Computer Science, North Dakota State University, Fargo, USA; Department of Computer Science, North Dakota State University, Fargo, USA; Department of Computer Science, Bennett University, Greater Noida, India",2017 International Conference on Machine Learning and Data Science (MLDS),"22 Mar 2018","2017","","","128","135","Background: Mining software requirement reviews involve natural language processing (NLP) to efficiently validate a true-fault as useful and false-positive as non-useful. Aim: The aim of this paper is to evaluate our proposed mining approach to automate the validation of requirement reviews generated during an inspection of NL requirements document. Method: Our approach utilized two training models; one from requirement reviews and other from online movies. We conducted an empirical study to test our approach using part of speech (POS) against these two trained models and observed trends w.r.t. F-measure and G-mean along with percentage of features used to train two models. Results: The results showed that using training reviews from two different domains report similar trend across evaluation metrics. Our results show that the most stable and promising validation results for F-measure and G-mean are obtained when a model over inspection and movies reviews are trained using feature set threshold value 65% and 45% respectively.","","978-1-5386-3446-2","10.1109/MLDS.2017.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8320270","feature sets;faults;inspection reviews;machine learning;part of speech;sampling;class imbalance","Motion pictures;Inspection;Training;Speech;Feature extraction;Measurement;Software","","8","","27","IEEE","22 Mar 2018","14-15 Dec. 2017","14-15 Dec. 2017","IEEE","IEEE Conferences"
"Investigating the Fake News Using Machine Learning Algorithms","K. Vijiyakumar; D. Muruganandhan; V. Rajesh","Department of computing Technology, School of computing SRM institute of Science and Technology, Kattakalathur; Department of EEE, ManakulaVinayagar Institute of Technology; Department of ECE, ManakulaVinayagar Institute of Technology","2023 International Conference on System, Computation, Automation and Networking (ICSCAN)","26 Jan 2024","2023","","","1","6","The extensive volume of data available on online platforms, such as social media, poses challenges in our ability to recognize, evaluate, and rectify misleading information, commonly referred to as “fake news.” Ensuring the accuracy of information disseminated on the internet, particularly on social media, has gained increasing significance. In this document, we present a technique for detecting false information and explore potential applications across various social media platforms, including Twitter, Facebook, Instagram, and news websites. To create a supervised machine learning model capable of categorizing news articles as either accurate or false, we review prior research on fake news detection and investigate established machine learning algorithms, including Naive Bayes, Logistic Regression, Support Vector Machine, Random Forest, and Stochastic Gradient Descent. We propose utilizing Python's scikitlearn library to execute text preprocessing tasks like tokenization and feature extraction. This library provides valuable tools such as the Count Vectorizer and TF-IDF Vectorizer, which facilitate feature extraction and text data vectorization. Subsequently, based on the outcomes of the confusion matrix, we may apply feature selection methods to enhance model performance and identify the most influential features for achieving high precision. Our findings demonstrate that machine learning approaches can effectively tackle the issue of discerning false news.","","979-8-3503-1512-7","10.1109/ICSCAN58655.2023.10394967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10394967","TF-IDF (Term Frequency;Inverse Document);LSTM(Long Short-Term Memory);SVMPseudo-Code","Support vector machines;Machine learning algorithms;Social networking (online);Stochastic processes;Feature extraction;Libraries;Tokenization","","2","","10","IEEE","26 Jan 2024","17-18 Nov. 2023","17-18 Nov. 2023","IEEE","IEEE Conferences"
"An Explainable AI Framework for Detecting Misinformation using Semantic NLP Features and Attention-based Models","M. J. Sujitha; A. Yalamanchili; M. A. S A; H. H. P; B. U. M. Babu; E. Govinda","Department of CSE, SRKR Engineering College, India; Department of CSE, Sir C R Reddy College of Engineering, Eluru, India; Department of ME, St. Joseph's Institute of Technology OMR, Chennai, India; Department of ME, St. Joseph's Institute of Technology OMR, Chennai, India; Department of ECE, Vasavi College of Engineering, Hyderabad, India; Department of ECE, Avanthi Institute of Engineering & Technology, Makavarapalem, India",2025 3rd International Conference on Sustainable Computing and Data Communication Systems (ICSCDS),"24 Sep 2025","2025","","","450","455","The growing misinformation on social media is also a potentially significant problem which is affecting the opinion and decision in the fields of health, politics, and safety. Under this paper, an Explainable AI (XAI) framework is proposed to combine deep learning-based techniques such as Natural Language Processing (NLP)-based semantic feature extraction model to identify misinformation in social media texts. A hybrid model that uses Bi-LSTM and attention mechanism as a sequence learner and explainability tools like LIME, SHAP, and attention heatmaps as means of improving transparency, may work well in line with their respective objectives. The framework retrieves the abundance of semantic data in terms of lexical, syntactic, semantic, and contextual features due to high-tech NLP methods such as BERT embeddings and topic modeling. To test the model, the benchmark datasets like Fake Newsnet, LIAR, and Twitter15/16 datasets were used, with the maximum accuracy of 93.2%. Ablation with the critical significance of contextual and semantic features identified, and explainability analysis leads to interpretable details about the decision-making process launched by the model. Summarizing, the framework provides an appropriate balance between predictive accuracy and interpretability, thus they are appropriate to use in applications that should guarantee trust and transparency to the end-user.","","979-8-3315-1250-7","10.1109/ICSCDS65426.2025.11167535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11167535","Misinformation Detection;Explainable AI (XAI);NLP;Semantic Feature Extraction;Social Media","Accuracy;Social networking (online);Explainable AI;Computational modeling;Semantics;Feature extraction;Natural language processing;Data models;Fake news;Context modeling","","","","21","IEEE","24 Sep 2025","6-8 Aug. 2025","6-8 Aug. 2025","IEEE","IEEE Conferences"
"Stress Detection from Social Media Data using Machine Learning Algorithms","B. Vinay Kumar; V. V. Battu; J. Varshini; K. T. Sree; K. Varshitha; K. Maanya","Department of CSE, PVPSIT, Vijayawada, India; Department of CSE, PVPSIT, Vijayawada, India; Department of CSE, PVPSIT, Vijayawada, India; Department of CSE, PVPSIT, Vijayawada, India; Department of CSE, PVPSIT, Vijayawada, India; Department of CSE, PVPSIT, Vijayawada, India",2025 3rd International Conference on Sustainable Computing and Data Communication Systems (ICSCDS),"24 Sep 2025","2025","","","1044","1048","Because of the anonymity of the internet, people's social media activity frequently reflects their mental health. Through these kinds of activities, mental health problems are frequently identified and treated early on, thereby averting the effects of untreated mental illnesses like anxiety and sadness. The authors of this study have classified postings from twitter a social media blog site can be stressful or not using a range of embedding methods and machine learning models. Posts by users in dataset can be examined to find trends in social media use by individuals with mental health conditions. This study makes use of various NLP (Natural Language Processing) tools, including BERT Embeddings. Even though Twitter data is the main focus of this article, the methods employed can be applied to other social media sites and may be able to address the escalating mental health issue.","","979-8-3315-1250-7","10.1109/ICSCDS65426.2025.11167156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11167156","Stress Analysis;Logistic Regression;BERT Embeddings;Natural Language Processing","Logistic regression;Machine learning algorithms;Social networking (online);Blogs;Anxiety disorders;Mental health;Machine learning;Market research;Natural language processing;Data communication","","","","25","IEEE","24 Sep 2025","6-8 Aug. 2025","6-8 Aug. 2025","IEEE","IEEE Conferences"
"Aspect-based Tourism Recommendation System Through Machine Learning Algorithms","P. R. Vemula; S. S. Jannu Soloman; N. Baydeti","Department of CSE, National Institute of Technology Nagaland Chumukedima, Nagaland, India; Department of CSE, National Institute of Technology Nagaland Chumukedima, Nagaland, India; Department of CSE, National Institute of Technology Nagaland Chumukedima, Nagaland, India",2024 International Conference on Advancement in Renewable Energy and Intelligent Systems (AREIS),"25 Feb 2025","2024","","","1","5","A Recommendation System (RMS) enhances user decision-making by suggesting relevant items from large selections, aiding organizations in improving sales, personalization, and reducing search time. In tourism, personalized recommendations tailored to travelers' preferences enrich their experiences and engage them with services. Aspect-Based Sentiment Analysis (ABSA) further refines these recommendations by analyzing specific features, ensuring that tourism platforms meet individual needs more effectively, thereby boosting user satisfaction and efficiency. The proposed method is a hotel recommendation system utilizing sentiment analysis on the TripAdvisor dataset, comprising 10,000 reviews and 25 columns. The method includes data preprocessing, feature extraction with TF-IDF, aspect-based sentiment analysis, and similarity-based recommendations. Machine learning models-Logistic Regression, SVM, Decision Tree, Random Forest, and XG Boost-are compared using accuracy, precision, recall, and F1-score. XG Boost achieves the highest accuracy at 93.05%, precision at 92.42 %, recall at 93.05%, and F1-score at 92.19%. Logistic Regression follows closely with 92.60% accuracy and 90.86% F1-score. Decision Tree shows the lowest performance, highlighting XG Boost as the most effective model for the tourism recommendation system.","","979-8-3503-8723-0","10.1109/AREIS62559.2024.10893624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10893624","Tourism Recommendation system;Logistic Regression;Random Forest algorithm;SVM;Decision Tree;XG;Boost;Aspect-based Sentiment Analysis","Sentiment analysis;Logistic regression;Accuracy;Reviews;Data preprocessing;Feature extraction;Numerical models;Recommender systems;Regression tree analysis;Random forests","","","","15","IEEE","25 Feb 2025","5-6 Dec. 2024","5-6 Dec. 2024","IEEE","IEEE Conferences"
"""Climate Change"" Frames Detection and Categorization Based on Generalized Concepts","S. Alashri; J. -Y. Tsai; S. Alzahrani; S. R. Corman; H. Davulcu","School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, Arizona; Hugh Downs School of Human Communication, Arizona State University, Tempe, Arizona; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, Arizona; Hugh Downs School of Human Communication, Arizona State University, Tempe, Arizona; School of Computing, Informatics, and Decision Systems Engineering, Arizona State University, Tempe, Arizona",2016 IEEE Tenth International Conference on Semantic Computing (ICSC),"24 Mar 2016","2016","","","277","284","The subliminal impact of framing of social, political and environmental issues such as climate change has been studied for long time in political science and communications research. Media framing offers ""interpretative package"" for average citizens on how to make sense of climate change and its consequences to their livelihoods, how to deal with its negative impacts, and which mitigation or adaptation policies to support. A line of related work has used bag of words and word-level features to detect frames automatically in text. Such works face limitations since standard keyword based features may not generalize well to accommodate surface variations in text when different keywords are used for similar concepts. In this paper, we develop a new type of textual features that generalize (subject, verb, object) triplets extracted from text, by clustering them into high-level concepts. We utilize these concepts as features to detect frames in text. Our corpus comprises more than 45,000 climate change related sentences. Expert coders annotated those sentences as frame/non-frame and framed sentences were mapped into one of four general frame categories: solution, problem threat, cause, and motivation. Compared to unigram and bigram based models, classification using our generalized concepts yielded better discriminating features and a higher accuracy classifier with a 12% boost (i.e. from 74% to 83% in f-measure) for frame/no frame detection.","","978-1-5090-0662-5","10.1109/ICSC.2016.14","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7439349","Text mining;Frames Detection;Concepts;Big Data;Climate Change;Natural Language Processing","Meteorology;Feature extraction;Media;Semantics;Climate change;Text mining;Clustering algorithms;Big Data;Natural language processing","","3","","41","IEEE","24 Mar 2016","4-6 Feb. 2016","4-6 Feb. 2016","IEEE","IEEE Conferences"
"Exploring the Classification of Security Events using Sparse and Dense Representation of Text","E. Kotzé; B. Senekal; W. Daelemans","Department of Computer Science and Informatics, University of the Free State, Bloemfontein, South Africa; Department of Computer Science and Informatics, University of the Free State, Bloemfontein, South Africa; Center for Computational Linguistics and Psycholinguistics (CLiPS), University of Antwerp, Antwerp, Belgium",2020 International SAUPEC/RobMech/PRASA Conference,"19 Mar 2020","2020","","","1","6","With the availability of open source intelligence systems, such as the Integrated Crisis Early Warning System (ICEWS), news stories are constantly being monitored and analyzed. However, with the increasing amount of data available on the Internet, automated methods such as machine learning can be used to quantify and speedup analysis. Although projects such as ICEWS have a global focus, it is important that in South Africa, we focus on the local situation. Using WhatsApp as our new source, we evaluated a machine learning approach to automatically classify violent events, such as protests of mass violence, by using dense vector representations. Our experimental results indicated that dense vector representation did not necessarily improve the performance of the machine learning classifier.","","978-1-7281-4162-6","10.1109/SAUPEC/RobMech/PRASA48453.2020.9041092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9041092","text classification;word2vec;doc2vec;dense vectors;machine learning;WhatsApp","Freeware;Recurrent neural networks;Text categorization;Semantics;Support vector machine classification;Numerical models;Internet telephony","","2","","25","IEEE","19 Mar 2020","29-31 Jan. 2020","29-31 Jan. 2020","IEEE","IEEE Conferences"
"Predicting Human Mobility from Region Functions","M. Wang; S. Yang; Y. Sun; J. Gao","College of Computer Science, Fudan University, Shanghai, China; College of Computer Science, Fudan University, Shanghai, China; College of Computer Science, Fudan University, Shanghai, China; College of Computer Science, Fudan University, Shanghai, China","2016 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","4 May 2017","2016","","","540","547","People in nowadays cities have been suffering from increasingly severe traffic jams due to the less awareness of how such collective human mobility are caused by urban planning. This study aims to discover the association between region functions and the resulting human mobility. We establish a linear regression model to predict the traffic flows of Beijing based on the input referred to as bags of POIs. By solving the predictor in the sense of sparse representation, we find that the average prediction precision is over 74% and each type of POI contributes differently in the predictor, which accounts for what factors and how such region functions attract people's visiting. Based on those findings, predictive human mobility could be taken into account when planning new regions and region functions.","","978-1-5090-5880-8","10.1109/iThings-GreenCom-CPSCom-SmartData.2016.123","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7917151","human mobility;city dynamics;traffic flow prediction;urban planning;sparse representation","Urban planning;Public transportation;Feature extraction;Business;Correlation;Automobiles","","2","","14","IEEE","4 May 2017","15-18 Dec. 2016","15-18 Dec. 2016","IEEE","IEEE Conferences"
"Business Reviews Classification Using Sentiment Analysis","A. Salinca","Faculty of Mathematics and Computer Science, University of Bucharest Bucharest, Romania",2015 17th International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC),"7 Mar 2016","2015","","","247","250","The research area of sentiment analysis, opinion mining, sentiment mining and sentiment extraction has gained popularity in the last years. Online reviews are becoming very important criteria in measuring the quality of a business. This paper presents a sentiment analysis approach to business reviews classification using a large reviews dataset provided by Yelp: Yelp Challenge dataset. In this work, we propose several approaches for automatic sentiment classification, using two feature extraction methods and four machine learning models. It is illustrated a comparative study on the effectiveness of the ensemble methods for reviews sentiment classification.","","978-1-5090-0461-4","10.1109/SYNASC.2015.46","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426090","sentiment analysis;opinion mining;classification;text reviews","Feature extraction;Business;Sentiment analysis;Classification algorithms;Support vector machines;Training;Algorithm design and analysis","","32","","11","IEEE","7 Mar 2016","21-24 Sept. 2015","21-24 Sept. 2015","IEEE","IEEE Conferences"
