"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Email Spam Detection Ensemble Methods","S. P. Gond; S. S. Yadav; M. A. Alam; S. Sahoo","School of Computer Application and Technology (SCAT), Galgotias University, Greater Noida, Uttar Pradesh, India; School of Computer Science and Engineering (SCSE), Galgotias University, Greater Noida, Uttar Pradesh, India; School of Computer Application and Technology (SCAT), Galgotias University, Greater Noida, Uttar Pradesh, India; School of Computer Application and Technology (SCAT), Galgotias University, Greater Noida, Uttar Pradesh, India",2025 3rd International Conference on Disruptive Technologies (ICDT),"13 May 2025","2025","","","1561","1567","Finding on-demand messages has become a key task in today's generation of virtual verbal exchanges as emails and unsolicited messages flood inboxes. Spammers maximize email messaging system provisioning, especially for the scope of unwanted content that can dampen net overall performance, staff. Loan the records can catch up, and degrade the user experience. This paper provides a thorough look at using the device for unwanted mail detection methods to identify models. Several styles were observed including Naive Bayes, Support Vector Machine (SVM), Decision Trees, and Random Forest, Voting Classifier, and other ensemble methods. The data set used consisted of 1,00,000 text messages, equally cut into spam and ham (unsolicited mail) between. Our experimental results show that ensemble methods, especially random forest and alternative classification trees, provide the highest accuracy and precision in junk mail detection, achieving an accuracy of 0.97975. The experiment demonstrates the tool's knowledge-enhancing capabilities; it will likely enhance the security of e-mail messages with powerful junk mail detection.","","979-8-3315-1958-2","10.1109/ICDT63985.2025.10986443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10986443","Email spam detection;machine learning;text classification;TF-IDF;ensemble learning;stacking classifier;bagging and boosting techniques;random forest;feature extraction;email filtering;NLP;supervised learning","Support vector machines;Accuracy;Filtering;Unsolicited e-mail;Clustering algorithms;Feature extraction;Classification algorithms;Ensemble learning;Random forests;Postal services","","","","19","IEEE","13 May 2025","7-8 March 2025","7-8 March 2025","IEEE","IEEE Conferences"
"Text classification of student predicate use for automatic misconception categorization","B. A. Landrón-Rivera; N. G. Santiago; A. Santiago; J. F. Vega-Riveros","Electrical and Computer Engineering, University of Puerto Rico Mayagüez Campus, Mayagüez, P.R.; Electrical and Computer Engineering, University of Puerto Rico Mayagüez Campus, Mayagüez, P.R.; Engineering, University of Puerto Rico Mayagüez Campus, Mayagüez, P.R.; Electrical and Computer Engineering, University of Puerto Rico Mayagüez Campus, Mayagüez, P.R.",2018 IEEE Frontiers in Education Conference (FIE),"7 Mar 2019","2018","","","1","8","This Research Category Full Paper presents an approach for categorizing student misconceptions about dynamics and heat transfer using text classification. Research in educational engineering describes how science concepts can be ontologically categorized into two major categories (substances and processes) according to their nature. Students can acquire misconceptions by incorrectly categorizing concepts. Predicate tests help to determine when misconceptions have occurred and aid in customizing curriculum content. However predicate tests rely on time-consuming, manual labor. The main goal of this research was to show how predicate tests could be automated with text classification models using a previously annotated dataset. We compared classifier performance between WEKA's Support Vector Machines, Multinomial Naïve Bayes, Logistic Regression, and Bayesian Logistic Regression implementations using the emergent process and sequential process ontological categories as labels. We compared model performance using WEKA's N-Gram tokenizer with 3-grams vs. using Java's WordTokenizer to convert our word dataset to numerical vectors. Models were evaluated using 10-fold cross-validation considering accuracy, F-measure, and kappa coefficient as measures of performance. We have shown the feasibility of using text classification for misconception assessment. Our implementation of predicate test automation can play an important role in speeding up misconception assessment research and curriculum design research.","2377-634X","978-1-5386-1174-6","10.1109/FIE.2018.8658680","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658680","Data Science;Misconception Categorization;Assessment and Evaluation;Learning Analytics;Infrastructure and Technologies for Engineering Education;Computer-Based Learning and Courseware Technologies;Engineering Education Research","Feature extraction;Logistics;Support vector machines;Education;Manuals;Bayes methods;Machine learning algorithms","","","","29","IEEE","7 Mar 2019","3-6 Oct. 2018","3-6 Oct. 2018","IEEE","IEEE Conferences"
"EMG-Driven Machine Learning Control of a Soft Glove for Grasping Assistance and Rehabilitation","M. Sierotowicz; N. Lotti; L. Nell; F. Missiroli; R. Alicea; X. Zhang; M. Xiloyannis; R. Rupp; E. Papp; J. Krzywinski; C. Castellini; L. Masia","Institute of Robotics and Mechatronics, German Aerospace Center (DLR), Wessling, Germany; Institute for Technical Informatics (ZITI), Heidelberg University, Heidelberg, Germany; Institute for Technical Informatics (ZITI), Heidelberg University, Heidelberg, Germany; Institute for Technical Informatics (ZITI), Heidelberg University, Heidelberg, Germany; Institute for Technical Informatics (ZITI), Heidelberg University, Heidelberg, Germany; Institute for Technical Informatics (ZITI), Heidelberg University, Heidelberg, Germany; Institute of Robotics and Intelligent Systems, ETH Zürich, Zürich, Switzerland; Spinal Cord Injury Center of Heidelberg University Hospital, Heidelberg, Germany; Chair of Industrial Design Engineering, Technical University of Dresden, Dresden, Germany; Chair of Industrial Design Engineering, Technical University of Dresden, Dresden, Germany; Institute of Robotics and Mechatronics, German Aerospace Center (DLR), Wessling, Germany; Institute for Technical Informatics (ZITI), Heidelberg University, Heidelberg, Germany",IEEE Robotics and Automation Letters,"13 Jan 2022","2022","7","2","1566","1573","In the field of rehabilitation robotics, transparent, precise and intuitive control of hand exoskeletons still represents a substantial challenge. In particular, the use of compliant systems often leads to a trade-off between lightness and material flexibility, and control precision. In this letter, we present a compliant, actuated glove with a control scheme to detectthe user’s motion intent, which is estimated by a machine learning algorithm based on muscle activity. Six healthy study participants used the glove in three assistance conditions during a force reaching task. The results suggest that active assistance from the glove can aid the user, reducing the muscular activity needed to attain a medium-high grasp force, and that closed-loop control of a compliant assistive glove can successfully be implemented by means of a machine learning algorithm.","2377-3766","","10.1109/LRA.2021.3140055","Carl-Zeiss-Stiftung; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9669054","Soft robotics;machine learning algorithms;electromyography;assistive technology","Force;Task analysis;Machine learning algorithms;Training;Grasping;Prosthetics;Thumb","","65","","33","IEEE","4 Jan 2022","April 2022","","IEEE","IEEE Journals"
"Thai Sentiment Analysis for Social Media Monitoring using Machine Learning Approach","S. Srikamdee; U. Suksawatchon; J. Suksawatchon","Faculty of Informatics, Burapha University, Chonburi, Thailand; Faculty of Informatics, Burapha University, Chonburi, Thailand; Faculty of Informatics, Burapha University, Chonburi, Thailand","2022 37th International Technical Conference on Circuits/Systems, Computers and Communications (ITC-CSCC)","3 Oct 2022","2022","","","1","4","Sentiment analysis has become essential in marketing research to understand customer attitudes or opinions. This research proposes a Thai sentiment analysis framework for social media. Our framework is a four-step process that is very simple and easy to implement. To create an effective framework, the proposed method was tested on two different datasets for further support in any domain. The experiments were conducted on ten well-known classifiers from the Scikit-learn library. The comparative performance of machine learning algorithms for sentiment analysis shows that Logistic Regression and SVM yield the highest accuracy.","","978-1-6654-8559-3","10.1109/ITC-CSCC55581.2022.9894882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9894882","Sentiment Analysis;Opinion Mining;Social Media Monitoring","Support vector machines;Sentiment analysis;Machine learning algorithms;Social networking (online);Machine learning;Media;Libraries","","4","","7","IEEE","3 Oct 2022","5-8 July 2022","5-8 July 2022","IEEE","IEEE Conferences"
"Design of a Deep Learning Model for Cyberbullying and Cyberstalking Attack Mitigation via Online Social Media Analysis","S. A. Kahate; A. D. Raut","P. G. Computer Science Department, SGBA University, Amravati, Amravati, India; Computer Department, P. R. Pote COE and Management, Amravati, India",2023 4th International Conference on Innovative Trends in Information Technology (ICITIIT),"20 Mar 2023","2023","","","1","7","Identification of cyberbullying and cyberstalking for real-time use cases is a multi domain task that involves the design of social media data extraction, sentiment analysis, sentiment pattern evaluation, and regression models. To perform this task, researchers have proposed the use of high-density feature representation models that can extract social media sentiments, and combine them with user specific parameters like age, gender, time of post, etc. But existing models are either non-comprehensive or capable of achieving limited accuracy when used for real-time scenarios. Moreover, these models are not flexible to multimodal inputs, which further limits their scalability levels. To address these concerns, this paper proposes the development of a deep learning model for cyberbullying and cyberstalking attack mitigation via social media analysis. The proposed model initially collects tweets posted by users, extracts meta data, and analyzes language features for training a Long-Short-Term Memory (LSTM) based Convolutional Neural Network (CNN), which assists in the pre-filtering of tweets. The filtered tweets are passed through a Natural Language Processing (NLP) engine that assists in sentiment identification for these texts. Sentiment data and Word Embedding capabilities are used to anticipate cyberbullying and cyberstalking attacks. This is done via CNN based pattern analysis, which assists in the efficient identification and mitigation of these attacks. Due to the integration of these models, the proposed method is able to improve attack detection accuracy by 3.5 %, while reducing the identification delay by 8.3 % in real-time scenarios.","","978-1-6654-9414-4","10.1109/ICITIIT57246.2023.10068711","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10068711","Cyber-attacks;LSTM;CNN;Bullying;Social Media Analysis","Deep learning;Training;Analytical models;Sentiment analysis;Cyberbullying;Feature extraction;Real-time systems","","3","","28","IEEE","20 Mar 2023","11-12 Feb. 2023","11-12 Feb. 2023","IEEE","IEEE Conferences"
"Accelerating the Early Identification of Relevant Studies in Title and Abstract Screening","À. Bravo; L. Bennetts; P. Atanasov","Amaris Consulting, Barcelona, Spain; Amaris Consulting, QC, Canada; Amaris Consulting, Barcelona, Spain",2021 International Symposium on Computer Science and Intelligent Controls (ISCSIC),"23 Dec 2021","2021","","","132","140","In a systematic literature review (SLR), a large set of citations retrieved from multiple bibliographic databases must be screened to identify those eligible according to prespecified criteria. Initially, records are screened for potential eligibility by appraising titles and abstracts (T As), which is a tedious and time-consuming step. In a subsequent step, citations labelled as potentially relevant are thoroughly screened based on examination of the full texts (FT). In this study, we apply Natural Language Processing (NLP) and Machine Learning (ML) techniques to develop an automatic citation prioritization system to assist the screening process and to accelerate further steps of a SLR. First, we represent titles and abstracts using bag-of-words (BoW) and TFIDF (term frequency-inverse document frequency) with a dimensional reduction. Then, we apply traditional ML algorithms (such as Support Vector Machine, Stochastic Gradient Descent and Logistic Regression) to explore their performance in ranking the relevance of the remaining citations. Furthermore, the research sheds light on the impact of class imbalance in SLR datasets on the performance of each ML algorithm. In this context, oversampling techniques are explored to alleviate this inconvenience. In the evaluation, we use two SLRs carried out in our group (Dataset 1 and Dataset 2) and analyze how our approach accelerates the early identification of relevant citations by means of two figures of merit: the Work Saved over Sampling (WSS) and the Relevant References Found (RRF). For Dataset 1, at only 10% of citations screened (RRF@10), the system had already identified 35% and 55% of all relevant citations in TA and FT screenings, respectively. Also, 95% of relevant citations (WSS@95) were found at 49% (in TA) and 37% (in TF) screened. For Dataset 2, at only 10% screening, the system found 35% (in TA screening) and 47% (in FT screening) of relevant citations. Considering the initial randomly selected samples for training, the system significantly accelerates the early identification of relevant citations. Despite a certain degree of noise and similar behavior at first, oversampling techniques may improve performance in the final phase of the screening and avoid learning problems caused by a small dataset or/and the imbalance class problem. Finally, our system is compared to a recent evaluation of two popular citation screening systems (Abstrackr and EPPI-Reviewer), achieving a comparable performance.","","978-1-6654-1627-6","10.1109/ISCSIC54682.2021.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9644246","Systematic Literature Review;Machine Learning;Natural Language Processing","Training;Support vector machines;Systematics;Sensitivity;Machine learning algorithms;Process control;Machine learning","","3","","15","IEEE","23 Dec 2021","12-14 Nov. 2021","12-14 Nov. 2021","IEEE","IEEE Conferences"
"Fortifying Digital Security: A Machine Learning and Explainable AI Framework for Password Strength Assessment","K. Shreya; L. P. Divakarla; K. J. Kumar; H. N. Vishwas","Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India; Department of Computer Science and Engineering, Amrita School of Computing, Amrita Vishwa Vidyapeetham, Bengaluru, India","2024 8th International Conference on Electronics, Communication and Aerospace Technology (ICECA)","24 Dec 2024","2024","","","1358","1364","In the current era where almost anything is accessible over the internet, passwords have become most important to ensure security and authentication. To provide authentication many other mechanisms exist like smart locks, biometrics, voice recognition, face recognition, etc. but still, passwords exist as the widely preferred method for authentication because of its ease of use and as many people are familiar with passwords. With the ease of use that it comes with there is a possible threat of guessing the passwords that exists. Usually, the passwords are some patterns, names, important years, etc. These are sometimes repetitive or easily guessed by the attacker because of their simplicity, and having common and weak passwords. The proposed model is a machine-learning algorithms that classifies the passwords as weak, medium, and strong based on their strength. Machine learning models like Random Forest (RF) classifier, Logistic Regression, XGBoost (XGB), and Gradient Boosting Machines (GBM).","","979-8-3503-6790-4","10.1109/ICECA63461.2024.10800823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10800823","Machine Learning Algorithms;Multiclass Classification;Passwords;Password Strength Verification","Machine learning algorithms;Accuracy;Explainable AI;Authentication;Passwords;Predictive models;Classification algorithms;Random forests;Tuning;Classification tree analysis","","3","","18","IEEE","24 Dec 2024","6-8 Nov. 2024","6-8 Nov. 2024","IEEE","IEEE Conferences"
"Author Identification on Noise Arabic Documents","S. Bourib; H. Sayoud","Faculty of Electronics and Computer Sciences, USTHB, Algiers, Algeria; Faculty of Electronics and Computer Sciences, USTHB, Algiers, Algeria","2018 5th International Conference on Control, Decision and Information Technologies (CoDIT)","25 Jun 2018","2018","","","216","221","In the present research work, we deal with the problem of authorship attribution of Ancient Arabic Philosophers. For that purpose, we conducted several authorship attribution experiments applied to different noise Arabic text. A special dataset, called “A4P” (Authorship Attribution for Ancient Arabic Philosophers), has been constructed by extracting texts from the books of 5 Ancient Arabic Philosophers, where the genre and the topic are similar. In our approach two types of features were employed; character N-grams and words and several classifiers are used, namely: Support Vector Machines, Multi Layer Perceptron, Linear Regression, Stamatatos distance and Manhattan distance. The obtained results show that the failure limit and classification performances depend on the used features, the classification technique and the level of noise. In the overall the performances of the proposed techniques are quite interesting by showing the effect of noise on authorship attribution.","2576-3555","978-1-5386-5065-3","10.1109/CoDIT.2018.8394885","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8394885","","Support vector machines;Linear regression;Training;Feature extraction;Testing;Task analysis;Linguistics","","2","","12","IEEE","25 Jun 2018","10-13 April 2018","10-13 April 2018","IEEE","IEEE Conferences"
"On the reduction of complexity problem on driving of human hand prosthesis","G. Saggio; D. Casali; G. Costantini","Department of Electronic Engineering, University of Roma Tor Vergata, Rome, Italy; Department of Electronic Engineering, University of Roma Tor Vergata, Rome, Italy; Department of Electronic Engineering, University of Roma Tor Vergata, Rome, Italy",2010 3rd International Symposium on Applied Sciences in Biomedical and Communication Technologies (ISABEL 2010),"28 Jan 2011","2010","","","1","5","In this paper, a statistical analysis had been carried out on the measured joint angles of the human hand's fingers while performing some common tasks. By exploiting the correlation existing on some couples of joints, we can reduce the number of myoelectric sensors necessary to drive a (virtual or real) hand prosthesis, while still maintaining an acceptable hand's Degree of Freedom (DoF). In order to do such kind of analysis we measured the common hand tasks by means of our HITEG data glove we developed. The results of this analysis shows that the number of sensors can be halved, extrapolating the value of remaining sensors by means of linear regression, with an error which for most applications can result acceptable. This method will allow the subject, who has to drive an hand prosthesis, to perform all common hand actions and gestures with only few, not severe, limitations.","2325-5331","978-1-4244-8132-3","10.1109/ISABEL.2010.5702928","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5702928","Hand prosthesis;complexity reduction;data glove","Fingers;Correlation;Joints;Sensors;Thumb;Electronics packaging;Data gloves","","","","7","IEEE","28 Jan 2011","7-10 Nov. 2010","7-10 Nov. 2010","IEEE","IEEE Conferences"
"Advanced Fake News Detection in Chinese Using ECL (ERNIE-CNN-LSTM) Model","B. Yu; Y. Shan; H. B. Abdalla; B. Ihnaini","School of Mathematical Sciences, College of Science, Mathematics and Technology, Wenzhou-Kean University, Wenzhou, China; School of Mathematical Sciences, College of Science, Mathematics and Technology, Wenzhou-Kean University, Wenzhou, China; IAINLP, Department of Computer Science, College of Science, Mathematics and Technology, Wenzhou-Kean University, Wenzhou, China; IAINLP, Department of Computer Science, College of Science, Mathematics and Technology, Wenzhou-Kean University, Wenzhou, China",2024 7th International Conference on Machine Learning and Natural Language Processing (MLNLP),"20 Dec 2024","2024","","","1","7","With the proliferation of Internet technology and social media platforms, information can be easily exchanged across regions at unprecedented speeds, but this can also reduce the quality of information - especially in an era when false and misleading content spreads like wildfire on social media. False news spreads among people, misleads individuals and causes great harm in politics, economy, public health, and other fields. Despite the challenges of fake news detection and intervention, excellent technical support is provided in this regard thanks to recent advances in big data, natural language processing (NLP), deep learning paradigms, and more. Currently, however, the technology that can be used to determine whether news is true or false has been developed primarily in English - and there is an urgent need to optimize doing this in China at a non-minimal scale and complexity. The motivation and purpose of this study is to achieve the same high accuracy of fake news detection in the Chinese context. This article suggests a high-precision Chinese fake news detection system that innovatively combines the ERNIE 3.0, TextCNN, and BiLSTM models. Each model has a distinct role in our system: ERNIE 3.0 collects sophisticated semantic information using its robust pre-trained language model, which is particularly useful for comprehending Chinese text; TextCNN is good at extracting local features from text and identifying essential patterns. BiLSTM excels in identifying long-distance dependencies and contextual information in text. We employ a progressive training technique, initially training and optimizing the performance of each model independently, and then in the integrated model by weighting the outputs of these independent models so that they learn from one another, hence enhancing overall predictive power. As a result, our model can effectively integrate the benefits of each, improve the complete analysis capability of the complex characteristics of fake news, and increase robustness. It is worth noting that our ECL model (Ernie-TextCNN-BILSTM integration) achieved an accuracy of 0.7608 in the Chinese fake news identification assignment, outperforming typical machine learning methods. This will be an important step in contributing to research in the broader field of information verification and fake news detection while paving the way for future work across other languages and other areas.","","979-8-3503-5497-3","10.1109/MLNLP63328.2024.10800100","Wenzhou-Kean University(grant numbers:IR-SPK2023005); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10800100","ERNIE 3.0;TextCNN;BiLSTM;fake news detection;Chinese language processing;NLP;sentiment analysis;GloVe;Deep Learning","Training;Analytical models;Accuracy;Social networking (online);Biological system modeling;Bidirectional long short term memory;Predictive models;Feature extraction;Natural language processing;Fake news","","","","18","IEEE","20 Dec 2024","18-20 Oct. 2024","18-20 Oct. 2024","IEEE","IEEE Conferences"
